,LCDV16,Model,family code,Plant,Usage,WORK CENTER,Item Number,Part Number,Revision Number,BreakDow,n Code,Part Name,Quantity,UOM,Usecase,SGR UTI,SGR FAB,Start Date,ECO Number,End Date,ECO Number TO,Operation Number,Workcenter,Supplier Name of Color ID,Supplier Name,Status,Description,Created On,Created by,Changed On,Changed By
299,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,24,9683420780,00,X4A01036,A01,"$VIS CBLX RPL MTEND 4,5 L20 AC ZNIDN3L",1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,693,BodyShop,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
300,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1772,9675890280,03,B1213001,A01,$AGR SUPP VAR 1T 28 1/4TOUR PLAS,2.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,693,BodyShop,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-08-10,SF33770,,
301,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3949,9838305980,03,K3H05009,,LWR ANTI-RECYCLING WALL,1.0,EA,"[B0F:JS,MY].[DLP:01].[DVQ:04]/[DXD:04]/[B0F:MY].[DLP:02]",,,2024-08-10,,9999-12-31 00:00:00,,693,BodyShop,A00BYA 01,Dong A India Automotive Pvt. Ltd.,1.0,Released,2024-08-10,SF33770,,
302,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,82,9835399280,02,E4515004,,FIRE WALL STEERING COLUMN AXIS GASKET,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,20,BodyShop,A00BYA 01,Dong A India Automotive Pvt. Ltd.,,,,,,
303,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,583,9855549280,00,U2A01002,D01,LH CENT PILLAR RETRACTOR ANTINOISE FOAM,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,20,BodyShop,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,,,,,,
304,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1841,9843569480,02,F6303024,,TUBE BLOC HYDRAULIC - TUBE BRAKE RR RH,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,20,BodyShop,A00C2Z  02,Sanoh India PVT LTD,1.0,Released,2024-08-10,SF33770,,
305,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1863,9843766180,01,D3103014,,SUPPORT UPR LH EPWRT FRT,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,20,BodyShop,A00FAN  01,FORES ELASTOMECH INDIA PRIVATE LIMI,1.0,Released,2024-08-10,SF33770,,
306,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3661,9861317080,00,K2C07085,,ASS RR FLOOR X-MBR,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,20,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
307,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3756,9843545880,01,K2C01085,,ASS UNDERFRAME,1.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,20,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
308,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3769,9861376480,01,K2C05063,,SIDEMEMBER LOAD FLOOR RR RH ASS,1.0,EA,[DXD:04],,,2024-10-03,500000089809.0,9999-12-31 00:00:00,,20,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-09-27,SD18364,,
309,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3795,9845699480,00,K2C03023,,LOAD FLOOR ASS,1.0,EA,,,,2024-08-10,,2024-10-03 00:00:00,500000089808.0,20,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,,,,,,
310,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4354,9861873880,02,K4F03052,,WHEELARCH RR LH ASS,1.0,EA,[DXD:04].[DNF:15],,,2024-10-03,500000089816.0,9999-12-31 00:00:00,,20,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-09-27,SD18364,,
311,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4355,9861875880,02,K4F03051,,WHEELARCH RR RH ASS,1.0,EA,[DXD:04].[DNF:15],,,2024-10-03,500000089816.0,9999-12-31 00:00:00,,20,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-09-27,SD18364,,
312,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4549,98459673BJ,00,S2B01001,,DRIVER UNDER FACIA PANEL LINING ASSY,1.0,EA,[DAA:14].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,20,BodyShop,A00B8W  01,SMRC AUTOMOTIVE PRODUCTS INDIA LIMI,1.0,Released,2024-08-10,SF33770,,
313,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,125,9836866780,03,N5B11003,,GUIDE RUN CHANNEL RR DOOR RR LH ASM,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,160,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
314,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,411,9845686380,00,K7G07040,,LH RR DOOR RR FRAME,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,160,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
315,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3325,9836469580,03,K7G07018,,PANEL DOOR RR LH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,160,BodyShop,A00BV6  01,JBM Auto Limited,,,,,,
316,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3384,9839463380,02,K7F13002,E01,RH RR DOOR DAMPER,2.0,EA,"[DLP:01].[B0E:0H,0K].[DNF:15].[DXD:00]/[DLP:02].[DXD:00]/[DLP:01].[DXD:04].[B0E:0H].[B0J:43]/[B0J:A0].[DXD:04].[DLP:01].[B0E:0K]/[DLP:02].[DXD:04]",,,2024-09-23,500000089630.0,2025-01-22 00:00:00,500000090124.0,160,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,1.0,Released,2024-09-18,SE78207,,
317,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4517,9867626880,01,K7G07043,,INNER DOOR RR LH ASS,1.0,EA,,,,2024-08-14,500000089021.0,9999-12-31 00:00:00,,160,BodyShop,A00BV6  01,JBM Auto Limited,,,,,,
318,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4687,9867399180,00,W2A07001,,PANEL SEALING DOOR RR RH,1.0,EA,[DLE:02],,,2024-10-14,500000089964.0,9999-12-31 00:00:00,,160,BodyShop,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,1.0,Released,2024-10-07,SF33770,,
319,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,96,9836774980,04,Z2P01002,,LH REFLECTOR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,190,BodyShop,A00BWE  02,ELECTRICA ENGINEERS INDIA PVT LTD,,,,,,
320,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,122,9836864580,04,N5B09003,,GUIDE RUN CHANNEL RR DOOR RR RH ASM,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,190,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
321,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,350,9839462980,02,K7F01001,D03,RH DOOR DAMPER,1.0,EA,,,,2024-08-10,,2024-09-23 00:00:00,500000089630.0,190,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,,,,,,
322,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,409,9845685380,00,K7G01042,,FINISHER FRT SURROUND DOOR RR RH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,190,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
323,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,568,9854839480,00,K7G01050,F01,LH RR PILLAR STIFFENER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,190,BodyShop,A00CY6  01,Henkel Anand India Private Limited,,,,,,
324,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2722,9836469680,02,K7G01018,,PANEL DOOR RR RH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,190,BodyShop,A00BV6  01,JBM Auto Limited,,,,,,
325,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2204,9844887480,02,K2B03021,,RH SPAR LONGERON BOND,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,330,BodyShop,A00QG9  02,Nirmiti Precision Pvt Ltd,,,,,,
326,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4415,Z0A0036677,00,,,anti chip sealer,3.395,KG,[DXD:04],,,2024-08-14,500000089153.0,9999-12-31 00:00:00,,330,BodyShop,A00LX3  01,EFTEC INDIA PRIVATE LIMITED,1.0,Released,2024-08-23,SF33770,,
327,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4416,Z0A0036637,00,,,SEAM SEALER,6.28,KG,,,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,330,BodyShop,A00LX3  01,EFTEC INDIA PRIVATE LIMITED,,,,,,
328,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,111,9836798080,05,S3A07011,,FINISHER LH CONSOLE ENS,1.0,EA,,,,2024-08-10,,2024-09-05 00:00:00,500000088177.0,380,BodyShop,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,,,,,,
329,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,112,9836798580,02,S3A07010,,FINISHER RH CONSOLE ENS,1.0,EA,,,,2024-08-10,,2024-09-05 00:00:00,500000088177.0,380,BodyShop,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,,,,,,
330,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,179,9837282580,03,R4A01024,,RH DOOR JAMB RR FINISHER ADHESIVE DECOR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,380,BodyShop,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,,,,,,
331,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,181,9837283080,03,R4A01031,,LH RR DOOR JAMB RR ADHESIVE DECOR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,380,BodyShop,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,,,,,,
332,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,182,9837291180,03,R4A01030,,RH RR DOOR JAMB RR ADHESIVE DECOR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,380,BodyShop,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,,,,,,
333,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2632,9842493080,01,R4A01016,,DECORATION ADHESIVE RR QUARTER,1.0,EA,[DJD:44],,,2024-08-10,,2024-11-25 00:00:00,500000090619.0,380,BodyShop,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,1.0,Released,2024-08-10,SF33770,,
334,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4550,Z0A0035110,00,,,AIRDRY BLACK PAINT,0.213,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,380,BodyShop,A00CY4  01,BASF India Limited,,,,,,
335,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,550,9851903580,01,E1403001,A01,NUT H BSE LOCK M M12X150 ST10 Z8FBR,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
336,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1240,9839082480,03,E2501016,A01,DOG POINT BOLT M12 X 150 L80 ST10,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
337,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1410,9840203880,01,Z6C07001,,RR GLASS WASH JET,1.0,EA,[DNE:01],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00BZT  01,ANU INDUSTRIES LIMITED,1.0,Released,2024-08-10,SF33770,,
338,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1783,9827510780,01,D3103013,A01,SCREW % XE EMB RC20 M10X150 L60 AC10 ZLV,2.0,EA,[B0F:RZ].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-08-10,SF33770,,
339,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1800,9839463280,03,K3A01003,E01,LH DOOR DAMPER,2.0,EA,[DXD:04],,,2024-10-03,500000089813.0,2025-03-25 00:00:00,500000090982.0,820,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,1.0,Released,2024-09-27,SD18364,,
340,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1975,9854825180,00,K2E03031,,AIR DEFLECTOR UPHILL TRACTION BATTERY,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,1.0,Released,2024-08-10,SF33770,,
341,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4207,9839587280,02,F6107004,A01,BRAKE BOOSTER CLEVIS WASHER M10,2.0,EA,[DQQ:02].[DXQ:AG]/[DXD:04]/[DXQ:AY],,,2024-08-10,,2024-10-19 00:00:00,500000089168.0,820,BodyShop,,,1.0,Released,2024-08-10,SF33770,,
342,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4322,9673943180,01,U1C05001,A09,"$AGR MAINT PINCE E1,7 BOUT PLAS",1.0,EA,[DNF:15],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00C2C  01,ITW INDIA PRIVATE LIMITED,1.0,Released,2024-08-10,SF33770,,
343,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4324,9861116280,01,U4A05014,,PRETENSIONER AIRBAG ELEC BOX ENS,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00B2P  01,Bosch Chassis Systems India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
344,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4403,7903233042,02,Z4F35001,A01,ECROU KP H EMB M6X100 AC8 ZNIA3L,1.0,EA,[DTG:09],,,2024-08-10,,2025-01-20 00:00:00,500000091010.0,820,BodyShop,A00EAQ  01,MK Fasteners,1.0,Released,2024-08-10,SF33770,,
345,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4456,9861589980,01,K4A03004,,INNER PILLAR CENT LH,1.0,EA,[DLP:01].[DNF:15],,,2024-08-10,,2024-10-07 00:00:00,500000089935.0,820,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
346,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4568,Z0A0033733,00,,,METTALIC DARK GREY_GRIS ARTENSE,2.355,L,[B0N:VL],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
347,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4570,Z0A0033734,00,,,METTALIC SILVER GREY_GRIS PLATINUM,2.181,L,[B0N:F4],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
348,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4582,Z0A0034530,00,,,CLEAR COAT SEASONAL THINNER,0.066,L,[DJD:44]/[DJD:35]/[DJD:48],,,2024-08-10,,9999-12-31 00:00:00,,820,BodyShop,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
349,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4584,9866963880,01,Y1A15001,,ENS RH FRT SEAT,1.0,EA,[DAA:14].[DRH:12],,,2024-10-15,500000090085.0,2024-12-09 00:00:00,500000090865.0,820,BodyShop,A00BC1  01,TM Automotive Seating Sys,1.0,Released,2024-10-14,SD73800,,
350,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4652,9871237680,00,Z4A01012,,DASHBOARD CLUSTER ENS,1.0,EA,[DGM:BD].[DXD:04].[DYD:00],,,2024-10-21,500000090123.0,2024-12-05 00:00:00,500000090774.0,820,BodyShop,A009AM  01,MARELLI UM ELECTRONIC SYSTEMS PRIVA,1.0,Released,2024-10-15,SF33770,,
351,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4679,9850832880,03,K7C03080,,INNER TAILGATE ASS,1.0,EA,[D6C:01].[DNE:01],,,2024-11-05,500000090346.0,9999-12-31 00:00:00,,820,BodyShop,A00BV6  01,JBM Auto Limited,1.0,Released,2024-11-05,SF33770,,
352,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4689,9870081780,00,Z3A01001,,SET HORN,1.0,EA,[D6D:06],,,2024-09-05,500000089459.0,9999-12-31 00:00:00,,820,BodyShop,A00G27  01,Roots Industries India Pvt Ltd,1.0,Released,2024-09-04,SF33770,,
353,1CSASUKRZFY0A0D0,c3,EV_1,PS02,1,1,4460,Z0A0037206,00,,,TEROSON PU 8521,0.013,L,,,,2024-08-10,,9999-12-31 00:00:00,,535,Fasteners,A00CY6  01,Henkel Anand India Private Limited,,,,,,
354,1CSASUKRZFY0A0D0,c3,EV_1,PS02,1,1,46,9839005280,02,N1E21016,,"$BUTEE K 14 H5 TROU T9,5 E0,8 CAOUT",1.0,EA,,,,2025-03-25,500000089637.0,9999-12-31 00:00:00,,411,Fasteners,,,,,,,,
355,1CSASUKRZFY0A0D0,c3,Petrol_2,PS02,1,1,528,9865878580,01,X3B07002,,SOUND DEADENING RR ROOF,3.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,411,Fasteners,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,,,,,,
356,1CSASUKRZFY0A0D0,c3,Petrol_2,PS02,1,1,597,Z0A0033726,00,,,Gardobond Additive H 7555,0.002,KG,,,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,411,Fasteners,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
357,1CSASUKRZFY0A0D0,c3,,PS02,1,1,1278,9865758280,00,X2B01001,,SOUND DEADENING BULKHEAD ENG SIDE UPR,1.0,EA,[DXD:04]/[DLP:01].[DXQ:AY]/[DLP:02],,,2024-08-16,500000087034.0,2024-11-27 00:00:00,500000090674.0,411,Fasteners,A00CDM  02,Uniproducts (India) Ltd,1.0,Released,2024-08-23,SF33770,,
358,1CSASUKRZFY0A0D0,c3,,PS02,1,1,4644,9868695780,01,U1A01001,,STRAP RETRACTABLE S/B 3 POINT PRETEN RH,1.0,EA,[DNF:15].[DXD:04],,,2024-09-25,500000089754.0,9999-12-31 00:00:00,,411,Fasteners,A00B5U  01,ZF RANE AUTOMOTIVE INDIA PRIVATE LI,1.0,Released,2024-09-24,SE78207,,
359,1CSASUKRZFY0A0D0,c3,,PS02,1,1,2639,9858487280,00,E3117001,,INFLATION PRESSURE STICKER,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,537,Fasteners,A00B7Q  01,Sun N Shade Sunvisors Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
360,1CSASUKRZFY0A0D0,c3,,PS02,1,1,3510,9853202280,01,X2B01002,,SOUND DEADENING BULKHEAD PASS CPT SIDE,1.0,EA,[DLP:01].[DXD:00].[DXQ:AY]/[DLP:01].[DVH:09].[DXQ:AG]/[DLP:02]/[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,420,Fasteners,A00CDM  02,Uniproducts (India) Ltd,1.0,Released,2024-08-10,SF33770,,
361,1CSASUKRZFY0A0D0,c3,,PS02,1,1,3626,1441270680,00,N2B03002,A01,SCREW % CBX RP15 M6X100 L26 AC8 FP FCA,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,420,Fasteners,A00EAQ  01,MK Fasteners,,,,,,
362,1CSASUKRZFY0A0D0,c3,,PS02,1,1,1247,9844950280,00,Z2U15001,A01,CLIP_ CABLE HOLDER,6.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,430,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
363,1CSASUKRZFY0A0D0,c3,,PS02,1,1,2678,9839008180,03,E3215001,A01,SPARE WHL FIX SCREW,1.0,EA,[DLV:00],,,2024-08-10,,9999-12-31 00:00:00,,430,Fasteners,A00B7R  01,Moonlight Tools Pvt.Ltd.,1.0,Released,2024-08-10,SF33770,,
364,1CSASUKRZFY0A0D0,c3,,PS02,1,1,3429,9859312280,01,X3A07015,,SOUND DEADENING TUNNEL INTM,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,430,Fasteners,A00BEV  01,UKAY METAL INDUSTRIES PVT LTD,1.0,Released,2024-08-10,SF33770,,
365,1CSASUKRZFY0A0D0,c3,,PS02,1,1,3959,9844935980,00,V2A01003,B01,WATER DRAIN PIPE GROMMET,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,430,Fasteners,A00BMQ  01,TACO AIR INTERNATIONALTHERMAL SYSTE,,,,,,
366,1CSASUKRZFY0A0D0,c3,,PS02,1,1,193,9837425680,01,N2A03001,A01,CLIP-HOOD STAY ROD,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,431,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,,,,,,
367,1CSASUKRZFY0A0D0,c3,,PS02,1,1,379,9841261880,03,Z6E05001,A01,HEX FLG NUT M8 X 125 ST8 ZINC-ALU FLAKE,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,431,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
368,1CSASUKRZFY0A0D0,c3,,PS02,1,1,1810,9840971580,02,F6301003,A01,BRAKE PIPE CLIPS -1 WAY STUD MOUNTED,4.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,431,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
369,1CSASUKRZFY0A0D0,c3,,PS02,1,1,456,9849492780,02,R1B01001,A01,SCREW LDCX BSE FWn D50X180 L18 ST8 Z8FNR,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,450,Fasteners,A00EW0  01,Stanley Engineered Fastening India,,,,,,
370,1CSASUKRZFY0A0D0,c3,,PS02,1,1,2105,9856238180,01,N1E27001,A01,"COUNTER SUNK SCREW LOCK M6 X 100 L18,5",3.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,450,Fasteners,A00EW0  01,Stanley Engineered Fastening India,,,,,,
371,1CSASUKRZFY0A0D0,c3,,PS02,1,1,2430,9849492480,02,N1F07012,A01,SCREW LDCX   M5X80 L12 ST8 Z8FNR FL,1.0,EA,[DVB:09],,,2024-08-10,,9999-12-31 00:00:00,,450,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
372,1CSASUKRZFY0A0D0,c3,,PS02,1,1,3558,9837850780,01,F6707001,D01,ABS HYDRAULIC GROUP PROTECTION,1.0,EA,[DUF:00],,,2024-08-10,,9999-12-31 00:00:00,,450,Fasteners,A00C2B  01,Stanson Rubber Products,1.0,Released,2024-08-10,SF33770,,
373,1CSASUKRZFY0A0D0,c3,,PS02,1,1,18,9678660980,01,N1E35001,A01,SCREW % FX M8X125 L25 AC8 ZNIDA3L FPCO,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,451,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
374,1CSASUKRZFY0A0D0,c3,,PS02,1,1,346,9839420980,04,S1D01015,A01,ST 4.8 X 1.6 L10,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,451,Fasteners,A00EW0  01,Stanley Engineered Fastening India,,,,,,
375,1CSASUKRZFY0A0D0,c3,,PS02,1,1,4208,9840824280,02,F6107004,A01,CLEVIS PIN M10,1.0,EA,[DQQ:02].[DXQ:AG]/[DXD:04]/[DXQ:AY],,,2024-08-10,,9999-12-31 00:00:00,,451,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
376,1CSASUKRZFY0A0D0,c3,,PS02,1,1,4194,9833554780,06,U2A01002,,STRAP RETRACTABLE SAFETY BELT 3 POINT RH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,487,Fasteners,A00B5U  01,ZF RANE AUTOMOTIVE INDIA PRIVATE LI,,,,,,
377,1CSASUKRZFY0A0D0,c3,,PS02,1,1,16,9675421180,00,E4515001,A01,$ECROU H FREIN M M8X125 AC10 ZNIA3L,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,485,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
378,1CSASUKRZFY0A0D0,c3,,PS02,1,1,2573,9840970980,03,Z7B01002,A01,HEX FLG NUT M5 X 80 ST8,1.0,EA,[DHG:06],,,2024-08-10,,9999-12-31 00:00:00,,485,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
379,1CSASUKRZFY0A0D0,c3,,PS02,1,1,192,9837363980,02,Z2U15001,A01,ST 4.8X1.6X18 R,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,486,Fasteners,A00EW0  01,Stanley Engineered Fastening India,,,,,,
380,1CSASUKRZFY0A0D0,c3,,PS02,1,1,3382,9838523980,03,K7E01008,,SPRING FUEL FLAP,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,490,Fasteners,A00QG9  02,Nirmiti Precision Pvt Ltd,,,,,,
381,1CSASUKRZFY0A0D0,c3,,PS02,1,1,401,9844752980,02,E4515001,C01,GUIDE BRACKET STEERING COLUMN,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,491,Fasteners,A00CDP  01,ALF Engineering Pvt Ltd,,,,,,
382,1CSASUKRZFY0A0D0,c3,,PS02,1,1,1413,9841759980,00,Z6F01001,B01,RR GLASS WIPE PIN SEALING GASKET,1.0,EA,[DNE:01],,,2024-08-10,,9999-12-31 00:00:00,,491,Fasteners,A00C92  01,MITSUBA INDIA PRIVATE LIMITED,1.0,Released,2024-08-10,SF33770,,
383,1CSASUKRZFY0A0D0,c3,,PS02,1,1,3652,9861157380,00,K7E05011,,CHARGING PLUG SUPPORT,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,491,Fasteners,A00CDQ  01,Grupo Cosmos India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
